code,term,system,codelist
34698800000000000,Etoricoxib 30mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
34710700000000000,Etoricoxib 30mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
35160600000000000,Etoricoxib 30mg tablets (Milpharm Ltd),SNOMED,bleeding_medications_hasbled
36833000000000000,Etoricoxib 30mg tablets (Torrent Pharma (UK) Ltd),SNOMED,bleeding_medications_hasbled
37064500000000000,Etoricoxib 30mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled
37230500000000000,Etoricoxib 30mg tablets (Brown & Burk UK Ltd),SNOMED,bleeding_medications_hasbled
37354700000000000,Etoricoxib 30mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled
37377000000000000,Etoricoxib 30mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
3406110000000000,Arcoxia 60mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled
3406810000000000,Arcoxia 90mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled
3407910000000000,Arcoxia 120mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled
13122300000000000,Arcoxia 30mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled
9447210000000000,Seractil 300mg tablets (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled
9447610000000000,Seractil 400mg tablets (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled
35096400000000000,Seractil 300mg tablets (Gebro Pharma GmbH),SNOMED,bleeding_medications_hasbled
14600600000000000,Nurofen Express 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
14740300000000000,Nurofen Express 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled
164411000000000,Mefenamic acid 250mg capsules (Zentiva),SNOMED,bleeding_medications_hasbled
188111000000000,Mefenamic acid 250mg capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
269111000000000,Mefenamic acid 250mg capsules (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
756011000000000,Mefenamic acid 250mg capsules (Mylan),SNOMED,bleeding_medications_hasbled
767711000000000,Mefenamic acid 250mg capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10389900000000000,Mefenamic acid 250mg capsules (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled
14945200000000000,Mefenamic acid 250mg capsules (Essential Generics Ltd),SNOMED,bleeding_medications_hasbled
17939400000000000,Mefenamic acid 250mg capsules (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
19310900000000000,Mefenamic acid 250mg capsules (Advanz Pharma),SNOMED,bleeding_medications_hasbled
21791500000000000,Mefenamic acid 250mg capsules (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
24378600000000000,Mefenamic acid 250mg capsules (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
29904700000000000,Mefenamic acid 250mg capsules (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
186711000000000,Mefenamic acid 50mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
259811000000000,Mefenamic acid 50mg/5ml oral suspension (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
11484800000000000,Mefenamic acid 50mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
11508400000000000,Mefenamic acid 50mg/5ml oral suspension (Essential Generics Ltd),SNOMED,bleeding_medications_hasbled
26853400000000000,Mefenamic acid 50mg/5ml oral suspension (Ennogen Healthcare Ltd),SNOMED,bleeding_medications_hasbled
122811000000000,Mefenamic acid 500mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled
189011000000000,Mefenamic acid 500mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
393211000000000,Mefenamic acid 500mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
411211000000000,Mefenamic acid 500mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10396600000000000,Naproxen 250mg tablets (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled
13581700000000000,Naproxen 250mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
13845900000000000,Naproxen 250mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
18464600000000000,Naproxen 250mg tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled
18627500000000000,Naproxen 250mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
19195400000000000,Naproxen 250mg tablets (Milpharm Ltd),SNOMED,bleeding_medications_hasbled
21818100000000000,Naproxen 250mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
28985200000000000,Naproxen 250mg tablets (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled
29928500000000000,Naproxen 250mg tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled
30849700000000000,Naproxen 250mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled
36011900000000000,Naproxen 250mg tablets (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
36597200000000000,Naproxen 250mg tablets (Bristol Laboratories Ltd),SNOMED,bleeding_medications_hasbled
80711000000000,Naproxen 500mg tablets (Sterwin Medicines),SNOMED,bleeding_medications_hasbled
161211000000000,Naproxen 500mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
220511000000000,Naproxen 500mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
377711000000000,Naproxen 500mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
396811000000000,Naproxen 500mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
408811000000000,Naproxen 500mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
447511000000000,Naproxen 500mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
481611000000000,Naproxen 500mg tablets (Wockhardt UK Ltd),SNOMED,bleeding_medications_hasbled
521011000000000,Naproxen 500mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
7853310000000000,Dicloflex Retard 100mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
7854610000000000,Dicloflex Retard 100mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10612700000000000,Dicloflex 25mg gastro-resistant tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
10686000000000000,Dicloflex 25mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10686200000000000,Dicloflex 50mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10686400000000000,Dicloflex 75mg SR tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
10686700000000000,Dicloflex Retard 100mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
18299400000000000,Dicloflex 75mg SR tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
814411000000000,Volsaid Retard 75 tablets (Chiesi Ltd),SNOMED,bleeding_medications_hasbled
632211000000000,Volsaid Retard 100 tablets (Chiesi Ltd),SNOMED,bleeding_medications_hasbled
922511000000000,Dexomon 75mg SR tablets (Hillcross Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
658811000000000,Flamatak MR 100mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
13411000000000,Flamatak MR 75mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
193511000000000,Diclotard 75mg modified-release tablets (Galen Ltd),SNOMED,bleeding_medications_hasbled
715111000000000,Rheumatac Retard 75 tablets (Advanz Pharma),SNOMED,bleeding_medications_hasbled
906311000000000,Defanac 75mg SR tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled
440911000000000,Defanac Retard 100mg tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled
253811000000000,Fenactol 25mg gastro-resistant tablets (Discovery Pharmaceuticals),SNOMED,bleeding_medications_hasbled
359411000000000,Fenactol 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
210711000000000,Fenactol SR 75mg tablets (Discovery Pharmaceuticals),SNOMED,bleeding_medications_hasbled
656011000000000,Fenactol Retard 100mg tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled
282011000000000,Nabumetone 500mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
351111000000000,Nabumetone 500mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
436011000000000,Nabumetone 500mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
635011000000000,Nabumetone 500mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled
802111000000000,Nabumetone 500mg tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled
4870110000000000,Nabumetone 500mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
5003210000000000,Nabumetone 500mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled
10301000000000000,Nabumetone 500mg tablets (Focus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
17308000000000000,Nabumetone 500mg tablets (Beechmere Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
17944900000000000,Nabumetone 500mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
17966400000000000,Nabumetone 500mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
18080000000000000,Nabumetone 500mg tablets (Fannin UK Ltd),SNOMED,bleeding_medications_hasbled
21816800000000000,Nabumetone 500mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
30062000000000000,Nabumetone 500mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
35861200000000000,Nabumetone 500mg tablets (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled
32777800000000000,Nabumetone 500mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled
3023410000000000,Relifex 500mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
329914002,Tenoxicam 20mg tablets,SNOMED,bleeding_medications_hasbled
329907004,Acemetacin 60mg capsules,SNOMED,bleeding_medications_hasbled
322299000,Naproxen sodium 275mg tablets,SNOMED,bleeding_medications_hasbled
329925006,Aceclofenac 100mg tablets,SNOMED,bleeding_medications_hasbled
343711000000000,Lederfen 450mg tablets (Mercury Pharma Group Ltd),SNOMED,bleeding_medications_hasbled
3684610000000000,Fenopron 300 tablets (Typharm Ltd),SNOMED,bleeding_medications_hasbled
3685510000000000,Fenopron 600 tablets (Typharm Ltd),SNOMED,bleeding_medications_hasbled
323611000000000,Flurbiprofen 50mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
477611000000000,Flurbiprofen 50mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
510811000000000,Flurbiprofen 50mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
574511000000000,Flurbiprofen 50mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
825611000000000,Flurbiprofen 50mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
4820810000000000,Flurbiprofen 50mg tablets (Genus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
17909900000000000,Flurbiprofen 50mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
24616400000000000,Flurbiprofen 50mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
91911000000000,Flurbiprofen 100mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
363911000000000,Flurbiprofen 100mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled
410711000000000,Flurbiprofen 100mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
686111000000000,Flurbiprofen 100mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled
732111000000000,Flurbiprofen 100mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
4821010000000000,Flurbiprofen 100mg tablets (Genus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
17910100000000000,Flurbiprofen 100mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled
22014900000000000,Flurbiprofen 100mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled
24616600000000000,Flurbiprofen 100mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
762311000000000,Froben 50mg tablets (Abbott Laboratories Ltd),SNOMED,bleeding_medications_hasbled
538211000000000,Froben 100mg tablets (Abbott Laboratories Ltd),SNOMED,bleeding_medications_hasbled
878611000000000,Piroxicam 20mg dispersible tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
235611000000000,Feldene 10mg capsules (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
90611000000000,Feldene 20 capsules (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
126111000000000,Feldene 20mg dispersible tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
192711000000000,Feldene Melt 20mg tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled
17811000000000,Brexidol 20mg tablets (Chiesi Ltd),SNOMED,bleeding_medications_hasbled
3671410000000000,Sulindac 100mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
3671810000000000,Sulindac 100mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
3673710000000000,Sulindac 100mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
3674510000000000,Sulindac 100mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
13583600000000000,Sulindac 100mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
17412700000000000,Sulindac 100mg tablets (Essential Generics Ltd),SNOMED,bleeding_medications_hasbled
3675210000000000,Sulindac 200mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
3675510000000000,Sulindac 200mg tablets (Mylan),SNOMED,bleeding_medications_hasbled
3675810000000000,Sulindac 200mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
3676210000000000,Sulindac 200mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled
13583800000000000,Sulindac 200mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled
17415000000000000,Sulindac 200mg tablets (Essential Generics Ltd),SNOMED,bleeding_medications_hasbled
308411000000000,Surgam 300mg tablets (Sanofi),SNOMED,bleeding_medications_hasbled
495411000000000,Surgam SA 300mg capsules (Sanofi),SNOMED,bleeding_medications_hasbled
212611000000000,Nabumetone 500mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled
32419000000000000,Dipyridamole 200mg/5ml oral suspension sugar free,SNOMED,bleeding_medications_hasbled
31940100000000000,Dipyridamole 200mg/5ml oral suspension sugar free,SNOMED,bleeding_medications_hasbled
8456310000000000,Dipyridamole 200mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
8444610000000000,Dipyridamole 200mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
635611000000000,Persantin 25mg tablets,SNOMED,bleeding_medications_hasbled
623011000000000,Persantin 100mg tablets,SNOMED,bleeding_medications_hasbled
642111000000000,Persantin 10mg/2ml solution for injection ampoules,SNOMED,bleeding_medications_hasbled
452911000000000,Persantin Retard 200mg capsules,SNOMED,bleeding_medications_hasbled
23610200000000000,Persantin Retard 200mg capsules,SNOMED,bleeding_medications_hasbled
269311000000000,Pyridantin 25mg tablets,SNOMED,bleeding_medications_hasbled
596611000000000,Pyridantin 100mg tablets,SNOMED,bleeding_medications_hasbled
24435500000000000,Attia 200mg modified-release capsules,SNOMED,bleeding_medications_hasbled
26779000000000000,Ofcram PR 200mg capsules,SNOMED,bleeding_medications_hasbled
34175900000000000,Trolactin 200mg modified-release capsules,SNOMED,bleeding_medications_hasbled
36069900000000000,Dipyridamole 200mg modified-release / Aspirin 25mg capsules,SNOMED,bleeding_medications_hasbled
3292510000000000,Asasantin Retard capsules,SNOMED,bleeding_medications_hasbled
23241500000000000,Molita 200mg/25mg modified-release capsules,SNOMED,bleeding_medications_hasbled
34609300000000000,Atransipar 200mg/25mg modified-release capsules,SNOMED,bleeding_medications_hasbled
443088009,Prasugrel 5mg tablets,SNOMED,bleeding_medications_hasbled
36824900000000000,Prasugrel 5mg tablets,SNOMED,bleeding_medications_hasbled
36927700000000000,Prasugrel 5mg tablets,SNOMED,bleeding_medications_hasbled
36825500000000000,Prasugrel 5mg tablets,SNOMED,bleeding_medications_hasbled
14606200000000000,Ibuprofen sodium dihydrate 200mg tablets,SNOMED,bleeding_medications_hasbled
14606300000000000,Ibuprofen sodium dihydrate 400mg tablets,SNOMED,bleeding_medications_hasbled
36566500000000000,Diclofenac sodium 25mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
329587009,Diclofenac sodium 50mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
36563700000000000,Diclofenac sodium 100mg modified-release tablets,SNOMED,bleeding_medications_hasbled
329591004,Diclofenac 50mg dispersible tablets sugar free,SNOMED,bleeding_medications_hasbled
329607001,Diclofenac sodium 75mg modified-release tablets,SNOMED,bleeding_medications_hasbled
329598005,Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets,SNOMED,bleeding_medications_hasbled
37084600000000000,Diclofenac sodium 100mg modified-release capsules,SNOMED,bleeding_medications_hasbled
329574003,Diclofenac sodium 75mg gastro-resistant modified-release capsules,SNOMED,bleeding_medications_hasbled
11651300000000000,Diclofenac 50mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
37084900000000000,Diclofenac sodium 75mg modified-release capsules,SNOMED,bleeding_medications_hasbled
329602007,Diclofenac sodium 75mg gastro-resistant / Misoprostol 200microgram tablets,SNOMED,bleeding_medications_hasbled
8455410000000000,Diclofenac 25mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
8455510000000000,Diclofenac 25mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
17369200000000000,Diclofenac 10mg dispersible tablets,SNOMED,bleeding_medications_hasbled
11650900000000000,Diclofenac 12.5mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
11651000000000000,Diclofenac 12.5mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
8455010000000000,Diclofenac 10mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
8455110000000000,Diclofenac 10mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
15242600000000000,Diclofenac 100mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
15242700000000000,Diclofenac 100mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
8249210000000000,Aspirin 225mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
16100900000000000,Aspirin 37.5mg oral powder sachets,SNOMED,bleeding_medications_hasbled
16096400000000000,Aspirin 37.5mg oral powder sachets,SNOMED,bleeding_medications_hasbled
14012200000000000,Aspirin 40mg oral powder sachets,SNOMED,bleeding_medications_hasbled
13980400000000000,Aspirin 40mg oral powder sachets,SNOMED,bleeding_medications_hasbled
800511000000000,Angettes 75 tablets,SNOMED,bleeding_medications_hasbled
414311000000000,Nu-Seals 75 gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
636011000000000,PostMI 75 dispersible tablets,SNOMED,bleeding_medications_hasbled
38411000000000,PostMI 75 EC tablets,SNOMED,bleeding_medications_hasbled
927411000000000,Caprin 75mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
473711000000000,Enprin 75mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
281311000000000,Micropirin 75mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
445511000000000,Gencardia 75mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
17221700000000000,Pure Health Aspirin 75mg dispersible tablets,SNOMED,bleeding_medications_hasbled
20536800000000000,Boots Aspirin 75mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
32968700000000000,Danamep 75mg dispersible tablets,SNOMED,bleeding_medications_hasbled
35581500000000000,Mandaprin 75mg dispersible tablets,SNOMED,bleeding_medications_hasbled
319799004,Clopidogrel 75mg tablets,SNOMED,bleeding_medications_hasbled
15933600000000000,Clopidogrel 75mg tablets,SNOMED,bleeding_medications_hasbled
27841300000000000,Clopidogrel 75mg tablets,SNOMED,bleeding_medications_hasbled
15981000000000000,Clopidogrel 75mg tablets,SNOMED,bleeding_medications_hasbled
8669810000000000,Naproxen 500mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
12301300000000000,Naproxen 100mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
12301600000000000,Naproxen 75mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
18245800000000000,Naproxen 500mg / Esomeprazole 20mg modified-release tablets,SNOMED,bleeding_medications_hasbled
12301400000000000,Naproxen 200mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
31306700000000000,Naproxen 250mg effervescent tablets sugar free,SNOMED,bleeding_medications_hasbled
32638800000000000,Naproxen 125mg/5ml oral suspension sugar free,SNOMED,bleeding_medications_hasbled
8669710000000000,Naproxen 250mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
329854004,Phenylbutazone 100mg tablets,SNOMED,bleeding_medications_hasbled
347249002,Phenylbutazone 100mg gastro-resistant tablets,SNOMED,bleeding_medications_hasbled
329855003,Phenylbutazone 200mg tablets,SNOMED,bleeding_medications_hasbled
329862007,Piroxicam 10mg capsules,SNOMED,bleeding_medications_hasbled
329863002,Piroxicam 20mg capsules,SNOMED,bleeding_medications_hasbled
329881004,Piroxicam 10mg dispersible tablets,SNOMED,bleeding_medications_hasbled
329882006,Piroxicam 20mg dispersible tablets,SNOMED,bleeding_medications_hasbled
36017000000000000,Piroxicam 20mg orodispersible tablets sugar free,SNOMED,bleeding_medications_hasbled
3439010000000000,Piroxicam betadex 20mg tablets,SNOMED,bleeding_medications_hasbled
329887000,Sulindac 100mg tablets,SNOMED,bleeding_medications_hasbled
329888005,Sulindac 200mg tablets,SNOMED,bleeding_medications_hasbled
329896000,Tiaprofenic acid 300mg tablets,SNOMED,bleeding_medications_hasbled
329910006,Nabumetone 500mg tablets,SNOMED,bleeding_medications_hasbled
32778400000000000,Nabumetone 500mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
28422200000000000,Diclofenac 40mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
28422300000000000,Diclofenac 40mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
11648700000000000,Diclofenac 50mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
329612000,Diflunisal 250mg tablets,SNOMED,bleeding_medications_hasbled
329620003,Etodolac 300mg capsules,SNOMED,bleeding_medications_hasbled
329622006,Etodolac 600mg modified-release tablets,SNOMED,bleeding_medications_hasbled
329630007,Fenbufen 300mg capsules,SNOMED,bleeding_medications_hasbled
329641009,Fenoprofen 300mg tablets,SNOMED,bleeding_medications_hasbled
329648003,Flurbiprofen 50mg tablets,SNOMED,bleeding_medications_hasbled
329649006,Flurbiprofen 100mg tablets,SNOMED,bleeding_medications_hasbled
370195008,Ibuprofen 200mg capsules,SNOMED,bleeding_medications_hasbled
36045300000000000,Ibuprofen 300mg modified-release capsules,SNOMED,bleeding_medications_hasbled
329710002,Ibuprofen 100mg/5ml oral suspension,SNOMED,bleeding_medications_hasbled
329652003,Ibuprofen 200mg tablets,SNOMED,bleeding_medications_hasbled
329653008,Ibuprofen 400mg tablets,SNOMED,bleeding_medications_hasbled
329654002,Ibuprofen 600mg tablets,SNOMED,bleeding_medications_hasbled
329677002,Ibuprofen 600mg effervescent granules sachets,SNOMED,bleeding_medications_hasbled
329662005,Ibuprofen 800mg modified-release tablets,SNOMED,bleeding_medications_hasbled
36045200000000000,Ibuprofen 300mg modified-release / Codeine 20mg tablets,SNOMED,bleeding_medications_hasbled
10774600000000000,Ibuprofen 400mg capsules,SNOMED,bleeding_medications_hasbled
329683004,Ibuprofen 200mg / Codeine 12.8mg tablets,SNOMED,bleeding_medications_hasbled
329927003,Meloxicam 7.5mg tablets,SNOMED,bleeding_medications_hasbled
329928008,Meloxicam 15mg tablets,SNOMED,bleeding_medications_hasbled
22648600000000000,Meloxicam 15mg orodispersible tablets sugar free,SNOMED,bleeding_medications_hasbled
22648700000000000,Meloxicam 7.5mg orodispersible tablets sugar free,SNOMED,bleeding_medications_hasbled
4557010000000000,Ibuprofen lysine 200mg tablets,SNOMED,bleeding_medications_hasbled
10245100000000000,Ibuprofen lysine 400mg tablets,SNOMED,bleeding_medications_hasbled
21681300000000000,Ibuprofen lysine 400mg oral powder sachets,SNOMED,bleeding_medications_hasbled
329963003,Dexketoprofen 25mg tablets,SNOMED,bleeding_medications_hasbled
330163001,Rofecoxib 25mg tablets,SNOMED,bleeding_medications_hasbled
329967002,Diclofenac potassium 25mg tablets,SNOMED,bleeding_medications_hasbled
329968007,Diclofenac potassium 50mg tablets,SNOMED,bleeding_medications_hasbled
14062900000000000,Diclofenac potassium 12.5mg tablets,SNOMED,bleeding_medications_hasbled
330170001,Celecoxib 100mg capsules,SNOMED,bleeding_medications_hasbled
330169002,Celecoxib 200mg capsules,SNOMED,bleeding_medications_hasbled
408602008,Lornoxicam 8mg tablets,SNOMED,bleeding_medications_hasbled
407907003,Etoricoxib 60mg tablets,SNOMED,bleeding_medications_hasbled
407908008,Etoricoxib 90mg tablets,SNOMED,bleeding_medications_hasbled
407909000,Etoricoxib 120mg tablets,SNOMED,bleeding_medications_hasbled
13132900000000000,Etoricoxib 30mg tablets,SNOMED,bleeding_medications_hasbled
418352003,Dexibuprofen 300mg tablets,SNOMED,bleeding_medications_hasbled
418855005,Dexibuprofen 400mg tablets,SNOMED,bleeding_medications_hasbled
31135800000000000,Clopidogrel 3.5mg oral powder sachets,SNOMED,bleeding_medications_hasbled
32392100000000000,Clopidogrel 6mg/ml oral suspension,SNOMED,bleeding_medications_hasbled
32338400000000000,Clopidogrel 6mg/ml oral suspension,SNOMED,bleeding_medications_hasbled
34682700000000000,Clopidogrel 7mg/ml oral suspension,SNOMED,bleeding_medications_hasbled
34676800000000000,Clopidogrel 7mg/ml oral suspension,SNOMED,bleeding_medications_hasbled
36903400000000000,Clopidogrel 5mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
36894000000000000,Clopidogrel 5mg/5ml oral solution,SNOMED,bleeding_medications_hasbled
454611000000000,Plavix 75mg tablets,SNOMED,bleeding_medications_hasbled
13663500000000000,Plavix 300mg tablets,SNOMED,bleeding_medications_hasbled
15907400000000000,Grepid 75mg tablets,SNOMED,bleeding_medications_hasbled
36069800000000000,Dipyridamole 10mg/2ml solution for injection ampoules,SNOMED,bleeding_medications_hasbled
319758005,Dipyridamole 25mg tablets,SNOMED,bleeding_medications_hasbled
848311000000000,Dipyridamole 25mg tablets,SNOMED,bleeding_medications_hasbled
203211000000000,Dipyridamole 25mg tablets,SNOMED,bleeding_medications_hasbled
894811000000000,Dipyridamole 25mg tablets,SNOMED,bleeding_medications_hasbled
